date,ret,pos_eff,gross,cost,carry
2014-03-12,0.0,0.0,-0.0,0.0,0.0
2014-03-13,0.0,0.0,0.0,0.0,0.0
2014-03-14,0.0,0.0,-0.0,0.0,0.0
2014-03-17,0.0,0.0,0.0,0.0,0.0
2014-03-18,0.0,0.0,0.0,0.0,0.0
2014-03-19,0.0,0.0,-0.0,0.0,0.0
2014-03-20,0.0,0.0,-0.0,0.0,0.0
2014-03-21,0.0,0.0,0.0,0.0,0.0
2014-03-24,0.0,0.0,0.0,0.0,0.0
2014-03-25,0.0,0.0,0.0,0.0,0.0
2014-03-26,0.0,0.0,0.0,0.0,0.0
2014-03-27,0.0,0.0,-0.0,0.0,0.0
2014-03-28,0.0,0.0,-0.0,0.0,0.0
2014-03-31,0.0,0.0,-0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0
2014-04-02,0.0,0.0,-0.0,0.0,0.0
2014-04-03,0.0,0.0,-0.0,0.0,0.0
2014-04-04,0.0,0.0,0.0,0.0,0.0
2014-04-08,0.0,0.0,0.0,0.0,0.0
2014-04-09,0.0,0.0,0.0,0.0,0.0
2014-04-10,0.0,0.0,0.0,0.0,0.0
2014-04-11,0.0,0.0,-0.0,0.0,0.0
2014-04-14,0.0,0.0,0.0,0.0,0.0
2014-04-15,0.0,0.0,-0.0,0.0,0.0
2014-04-16,0.0,0.0,0.0,0.0,0.0
2014-04-17,0.0,0.0,-0.0,0.0,0.0
2014-04-18,0.0,0.0,0.0,0.0,0.0
2014-04-21,0.0,0.0,-0.0,0.0,0.0
2014-04-22,0.0,0.0,-0.0,0.0,0.0
2014-04-23,0.0,0.0,-0.0,0.0,0.0
2014-04-24,0.0,0.0,-0.0,0.0,0.0
2014-04-25,0.0,0.0,-0.0,0.0,0.0
2014-04-28,0.0,0.0,-0.0,0.0,0.0
2014-04-29,0.0,0.0,0.0,0.0,0.0
2014-04-30,0.0,0.0,0.0,0.0,0.0
2014-05-05,0.0,0.0,0.0,0.0,0.0
2014-05-06,0.0,0.0,0.0,0.0,0.0
2014-05-07,0.0,0.0,-0.0,0.0,0.0
2014-05-08,0.0,0.0,0.0,0.0,0.0
2014-05-09,0.0,0.0,-0.0,0.0,0.0
2014-05-12,0.0,0.0,0.0,0.0,0.0
2014-05-13,0.0,0.0,-0.0,0.0,0.0
2014-05-14,0.0,0.0,-0.0,0.0,0.0
2014-05-15,0.0,0.0,-0.0,0.0,0.0
2014-05-16,0.0,0.0,-0.0,0.0,0.0
2014-05-19,0.0,0.0,-0.0,0.0,0.0
2014-05-20,0.0,0.0,0.0,0.0,0.0
2014-05-21,0.0,0.0,0.0,0.0,0.0
2014-05-22,0.0,0.0,0.0,0.0,0.0
2014-05-23,0.0,0.0,0.0,0.0,0.0
2014-05-26,0.0,0.0,0.0,0.0,0.0
2014-05-27,0.0,0.0,-0.0,0.0,0.0
2014-05-28,0.0,0.0,0.0,0.0,0.0
2014-05-29,0.0,0.0,-0.0,0.0,0.0
2014-05-30,0.0,0.0,0.0,0.0,0.0
2014-06-03,0.0,0.0,-0.0,0.0,0.0
2014-06-04,0.0,0.0,-0.0,0.0,0.0
2014-06-05,0.0,0.0,0.0,0.0,0.0
2014-06-06,0.0,0.0,-0.0,0.0,0.0
2014-06-09,-0.00677838336319323,1.0,-0.00647838336319323,0.0003,0.0
2014-06-10,0.011946037006428378,1.0,0.011946037006428378,0.0,0.0
2014-06-11,0.005746796277866673,1.0,0.005746796277866673,0.0,0.0
2014-06-12,-0.001653924435747467,1.0,-0.001653924435747467,0.0,0.0
2014-06-13,0.011162581101618274,1.0,0.011162581101618274,0.0,0.0
2014-06-16,0.006584633875797885,1.0,0.006584633875797885,0.0,0.0
2014-06-17,-0.009041948530212007,1.0,-0.009041948530212007,0.0,0.0
2014-06-18,-0.00649871678301267,1.0,-0.00649871678301267,0.0,0.0
2014-06-19,-0.028074989488003688,1.0,-0.028074989488003688,0.0,0.0
2014-06-20,0.0102803488262736,1.0,0.0102803488262736,0.0,0.0
2014-06-23,0.010227759991888297,1.0,0.010227759991888297,0.0,0.0
2014-06-24,0.006924153376761666,1.0,0.006924153376761666,0.0,0.0
2014-06-25,-0.005169936052816293,1.0,-0.005169936052816293,0.0,0.0
2014-06-26,0.01450042134296603,1.0,0.01450042134296603,0.0,0.0
2014-06-27,0.007311437652405495,1.0,0.007311437652405495,0.0,0.0
2014-06-30,0.010259767303310241,1.0,0.010259767303310241,0.0,0.0
2014-07-01,0.0066255091510485364,1.0,0.0066255091510485364,0.0,0.0
2014-07-02,0.006520284848766433,1.0,0.006520284848766433,0.0,0.0
2014-07-03,0.008625491884159953,1.0,0.008625491884159953,0.0,0.0
2014-07-04,-0.0021907448546927277,1.0,-0.0021907448546927277,0.0,0.0
2014-07-07,0.0005647369125530988,1.0,0.0005647369125530988,0.0,0.0
2014-07-08,0.007565678259433883,1.0,0.007565678259433883,0.0,0.0
2014-07-09,-0.014823099033533294,1.0,-0.014823099033533294,0.0,0.0
2014-07-10,-0.00019093305016798512,1.0,-0.00019093305016798512,0.0,0.0
2014-07-11,0.00905891765850464,1.0,0.00905891765850464,0.0,0.0
2014-07-14,0.013521661539795948,1.0,0.013521661539795948,0.0,0.0
2014-07-15,-0.002942159157792945,1.0,-0.002942159157792945,0.0,0.0
2014-07-16,-0.0003,0.0,-0.0,0.0003,0.0
2014-07-17,0.0,0.0,-0.0,0.0,0.0
2014-07-18,0.0,0.0,0.0,0.0,0.0
2014-07-21,0.0,0.0,-0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0,0.0,0.0
2014-07-23,0.0,0.0,-0.0,0.0,0.0
2014-07-24,0.0,0.0,-0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0,0.0,0.0
2014-07-28,0.0,0.0,0.0,0.0,0.0
2014-07-29,0.0,0.0,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.0,0.0,0.0
2014-07-31,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,-0.0,0.0,0.0
2014-08-04,0.0,0.0,0.0,0.0,0.0
2014-08-05,0.0,0.0,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.0,0.0,0.0
2014-08-07,0.0,0.0,-0.0,0.0,0.0
2014-08-08,0.0,0.0,0.0,0.0,0.0
2014-08-11,0.0,0.0,0.0,0.0,0.0
2014-08-12,0.0,0.0,0.0,0.0,0.0
2014-08-13,0.0,0.0,0.0,0.0,0.0
2014-08-14,0.0,0.0,-0.0,0.0,0.0
2014-08-15,0.0,0.0,0.0,0.0,0.0
2014-08-18,0.0,0.0,0.0,0.0,0.0
2014-08-19,0.0,0.0,0.0,0.0,0.0
2014-08-20,0.0,0.0,-0.0,0.0,0.0
2014-08-21,0.0,0.0,0.0,0.0,0.0
2014-08-22,0.0,0.0,0.0,0.0,0.0
2014-08-25,0.0,0.0,-0.0,0.0,0.0
2014-08-26,0.0,0.0,-0.0,0.0,0.0
2014-08-27,0.0,0.0,0.0,0.0,0.0
2014-08-28,0.0,0.0,-0.0,0.0,0.0
2014-08-29,0.0,0.0,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0,0.0,0.0
2014-09-02,0.0,0.0,0.0,0.0,0.0
2014-09-03,0.0,0.0,0.0,0.0,0.0
2014-09-04,0.0,0.0,0.0,0.0,0.0
2014-09-05,0.0,0.0,0.0,0.0,0.0
2014-09-09,0.0,0.0,0.0,0.0,0.0
2014-09-10,0.0,0.0,0.0,0.0,0.0
2014-09-11,0.0,0.0,-0.0,0.0,0.0
2014-09-12,0.0,0.0,0.0,0.0,0.0
2014-09-15,0.0,0.0,0.0,0.0,0.0
2014-09-16,0.0,0.0,-0.0,0.0,0.0
2014-09-17,0.0,0.0,0.0,0.0,0.0
2014-09-18,0.0,0.0,0.0,0.0,0.0
2014-09-19,0.0,0.0,0.0,0.0,0.0
2014-09-22,0.0,0.0,-0.0,0.0,0.0
2014-09-23,0.0,0.0,0.0,0.0,0.0
2014-09-24,0.0,0.0,0.0,0.0,0.0
2014-09-25,0.0,0.0,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.0,0.0,0.0
2014-09-29,0.0,0.0,0.0,0.0,0.0
2014-09-30,0.0,0.0,0.0,0.0,0.0
2014-10-08,0.0,0.0,0.0,0.0,0.0
2014-10-09,0.0,0.0,0.0,0.0,0.0
2014-10-10,0.0,0.0,-0.0,0.0,0.0
2014-10-13,0.0,0.0,0.0,0.0,0.0
2014-10-14,0.0,0.0,-0.0,0.0,0.0
2014-10-15,0.0,0.0,0.0,0.0,0.0
2014-10-16,0.0,0.0,-0.0,0.0,0.0
2014-10-17,0.0,0.0,-0.0,0.0,0.0
2014-10-20,0.0,0.0,0.0,0.0,0.0
2014-10-21,0.0,0.0,-0.0,0.0,0.0
2014-10-22,0.0,0.0,-0.0,0.0,0.0
2014-10-23,0.0,0.0,-0.0,0.0,0.0
2014-10-24,0.0,0.0,0.0,0.0,0.0
2014-10-27,0.0,0.0,0.0,0.0,0.0
2014-10-28,0.0,0.0,0.0,0.0,0.0
2014-10-29,0.0,0.0,0.0,0.0,0.0
2014-10-30,0.0,0.0,-0.0,0.0,0.0
2014-10-31,0.0,0.0,-0.0,0.0,0.0
2014-11-03,0.0,0.0,0.0,0.0,0.0
2014-11-04,0.0,0.0,-0.0,0.0,0.0
2014-11-05,0.0,0.0,-0.0,0.0,0.0
2014-11-06,0.0,0.0,0.0,0.0,0.0
2014-11-07,0.0,0.0,-0.0,0.0,0.0
2014-11-10,0.0,0.0,0.0,0.0,0.0
2014-11-11,0.0,0.0,-0.0,0.0,0.0
2014-11-12,0.0,0.0,0.0,0.0,0.0
2014-11-13,0.0,0.0,-0.0,0.0,0.0
2014-11-14,0.0,0.0,-0.0,0.0,0.0
2014-11-17,0.0,0.0,0.0,0.0,0.0
2014-11-18,0.0,0.0,0.0,0.0,0.0
2014-11-19,0.0,0.0,0.0,0.0,0.0
2014-11-20,0.0,0.0,-0.0,0.0,0.0
2014-11-21,0.0,0.0,0.0,0.0,0.0
2014-11-24,0.0,0.0,0.0,0.0,0.0
2014-11-25,0.0,0.0,0.0,0.0,0.0
2014-11-26,0.0,0.0,0.0,0.0,0.0
2014-11-27,0.0,0.0,0.0,0.0,0.0
2014-11-28,0.0,0.0,-0.0,0.0,0.0
2014-12-01,0.0,0.0,-0.0,0.0,0.0
2014-12-02,0.0,0.0,0.0,0.0,0.0
2014-12-03,0.0,0.0,0.0,0.0,0.0
2014-12-04,0.0,0.0,0.0,0.0,0.0
2014-12-05,0.0,0.0,-0.0,0.0,0.0
2014-12-08,0.0,0.0,0.0,0.0,0.0
2014-12-09,0.0,0.0,-0.0,0.0,0.0
2014-12-10,0.0,0.0,0.0,0.0,0.0
2014-12-11,0.0,0.0,0.0,0.0,0.0
2014-12-12,0.0,0.0,0.0,0.0,0.0
2014-12-15,0.0,0.0,0.0,0.0,0.0
2014-12-16,0.0,0.0,0.0,0.0,0.0
2014-12-17,0.0,0.0,-0.0,0.0,0.0
2014-12-18,0.0,0.0,-0.0,0.0,0.0
2014-12-19,0.0,0.0,-0.0,0.0,0.0
2014-12-22,0.0,0.0,-0.0,0.0,0.0
2014-12-23,0.0,0.0,-0.0,0.0,0.0
2014-12-24,0.0,0.0,0.0,0.0,0.0
2014-12-25,0.0,0.0,0.0,0.0,0.0
2014-12-26,0.0,0.0,0.0,0.0,0.0
2014-12-29,0.0,0.0,-0.0,0.0,0.0
2014-12-30,0.0,0.0,-0.0,0.0,0.0
2014-12-31,0.0,0.0,0.0,0.0,0.0
2015-01-05,0.0,0.0,0.0,0.0,0.0
2015-01-06,0.0,0.0,0.0,0.0,0.0
2015-01-07,0.0,0.0,0.0,0.0,0.0
2015-01-08,0.0,0.0,-0.0,0.0,0.0
2015-01-09,0.0,0.0,-0.0,0.0,0.0
2015-01-12,0.0,0.0,-0.0,0.0,0.0
2015-01-13,0.0,0.0,0.0,0.0,0.0
2015-01-14,0.0,0.0,-0.0,0.0,0.0
2015-01-15,0.0,0.0,0.0,0.0,0.0
2015-01-16,0.0,0.0,0.0,0.0,0.0
2015-01-19,0.0,0.0,-0.0,0.0,0.0
2015-01-20,0.0,0.0,0.0,0.0,0.0
2015-01-21,0.022603235254657426,1.0,0.022903235254657428,0.0003,0.0
2015-01-22,0.014948503590183071,1.0,0.014948503590183071,0.0,0.0
2015-01-23,-0.010064149118813814,1.0,-0.010064149118813814,0.0,0.0
2015-01-26,0.02196372194769236,1.0,0.02196372194769236,0.0,0.0
2015-01-27,0.0051416163963434736,1.0,0.0051416163963434736,0.0,0.0
2015-01-28,-0.004992682055824094,1.0,-0.004992682055824094,0.0,0.0
2015-01-29,-0.006466959154999785,1.0,-0.006466959154999785,0.0,0.0
2015-01-30,-0.011923065244967113,1.0,-0.011923065244967113,0.0,0.0
2015-02-02,-0.0028884917140224453,1.0,-0.0028884917140224453,0.0,0.0
2015-02-03,0.01781959019018553,1.0,0.01781959019018553,0.0,0.0
2015-02-04,-0.0021897289554299593,1.0,-0.0021897289554299593,0.0,0.0
2015-02-05,-0.002521892565304107,1.0,-0.002521892565304107,0.0,0.0
2015-02-06,-0.020114329082612903,1.0,-0.020114329082612903,0.0,0.0
2015-02-09,-0.006686654933453884,1.0,-0.006686654933453884,0.0,0.0
2015-02-10,0.013133405206995019,1.0,0.013133405206995019,0.0,0.0
2015-02-11,0.012313248436954027,1.0,0.012313248436954027,0.0,0.0
2015-02-12,0.007892335347556623,1.0,0.007892335347556623,0.0,0.0
2015-02-13,0.016094491676281075,1.0,0.016094491676281075,0.0,0.0
2015-02-16,0.019668463903546485,1.0,0.019668463903546485,0.0,0.0
2015-02-17,0.007455639967096972,1.0,0.007455639967096972,0.0,0.0
2015-02-25,-0.001481718262591858,1.0,-0.001481718262591858,0.0,0.0
2015-02-26,0.008232964456959091,1.0,0.008232964456959091,0.0,0.0
2015-02-27,0.010953368645315598,1.0,0.010953368645315598,0.0,0.0
2015-03-02,0.022386632781824845,1.0,0.022386632781824845,0.0,0.0
2015-03-03,-0.004151578720171301,1.0,-0.004151578720171301,0.0,0.0
2015-03-04,0.016351031747902978,1.0,0.016351031747902978,0.0,0.0
2015-03-05,0.0025746723813770966,1.0,0.0025746723813770966,0.0,0.0
2015-03-06,-0.01366665161241204,1.0,-0.01366665161241204,0.0,0.0
2015-03-09,0.014116819126904656,1.0,0.014116819126904656,0.0,0.0
2015-03-10,0.012933066937779403,1.0,0.012933066937779403,0.0,0.0
2015-03-11,-0.00109401898419903,1.0,-0.00109401898419903,0.0,0.0
2015-03-12,-0.0036474417685173344,1.0,-0.0036474417685173344,0.0,0.0
2015-03-13,0.014522170099299458,1.0,0.014522170099299458,0.0,0.0
2015-03-16,0.03139075674324576,1.0,0.03139075674324576,0.0,0.0
2015-03-17,0.013457604266665202,1.0,0.013457604266665202,0.0,0.0
2015-03-18,0.018176740072480158,1.0,0.018176740072480158,0.0,0.0
2015-03-19,0.00807094207034853,1.0,0.00807094207034853,0.0,0.0
2015-03-20,0.011264325963616706,1.0,0.011264325963616706,0.0,0.0
2015-03-23,0.026655954340845,1.0,0.026655954340845,0.0,0.0
2015-03-24,0.0076093725783241695,1.0,0.0076093725783241695,0.0,0.0
2015-03-25,0.013070680057905015,1.0,0.013070680057905015,0.0,0.0
2015-03-26,-0.01338835400504279,1.0,-0.01338835400504279,0.0,0.0
2015-03-27,0.011475357589292301,1.0,0.011475357589292301,0.0,0.0
2015-03-30,0.006769729610503483,1.0,0.006769729610503483,0.0,0.0
2015-03-31,0.004052727890619279,1.0,0.004052727890619279,0.0,0.0
2015-04-01,0.024852679960971957,1.0,0.024852679960971957,0.0,0.0
2015-04-02,0.02184221862534841,1.0,0.02184221862534841,0.0,0.0
2015-04-03,0.017631950563692267,1.0,0.017631950563692267,0.0,0.0
2015-04-07,0.0216342418028459,1.0,0.0216342418028459,0.0,0.0
2015-04-08,-0.011073905788556826,1.0,-0.011073905788556826,0.0,0.0
2015-04-09,-0.008504458352335209,1.0,-0.008504458352335209,0.0,0.0
2015-04-10,0.02561274356515708,1.0,0.02561274356515708,0.0,0.0
2015-04-13,0.02183658775120567,1.0,0.02183658775120567,0.0,0.0
2015-04-14,-0.0003,0.0,0.0,0.0003,0.0
2015-04-15,0.0,0.0,-0.0,0.0,0.0
2015-04-16,0.0,0.0,0.0,0.0,0.0
2015-04-17,0.0,0.0,0.0,0.0,0.0
2015-04-20,0.0,0.0,-0.0,0.0,0.0
2015-04-21,0.0,0.0,0.0,0.0,-0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0
2015-04-23,0.0,0.0,0.0,0.0,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0
2015-04-27,0.0,0.0,0.0,0.0,0.0
2015-04-28,0.0,0.0,-0.0,0.0,0.0
2015-04-29,0.0,0.0,0.0,0.0,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0
2015-05-04,0.0,0.0,0.0,0.0,0.0
2015-05-05,0.0,0.0,-0.0,0.0,0.0
2015-05-06,0.0,0.0,-0.0,0.0,0.0
2015-05-07,-0.0,0.0,-0.0,0.0,-0.0
2015-05-08,0.04278639936433672,1.0,0.04269593455268683,0.0003,0.0003904648116498943
2015-05-11,0.047447099108037114,1.0,0.04595834208608962,0.0,0.0014887570219474918
2015-05-12,0.026719206329019654,1.0,0.023940343350491666,0.0,0.002778862978527987
2015-05-13,0.008993805519370068,1.0,0.008415884155610898,0.0,0.0005779213637591707
2015-05-14,0.003153537184611677,1.0,0.002659587817102571,0.0,0.0004939493675091062
2015-05-15,-0.0032984420359632514,1.0,-0.0036954397372727654,0.0,0.00039699770130951416
2015-05-18,0.023922696811571546,1.0,0.02364766906710314,0.0,0.00027502774446840826
2015-05-19,0.024957358806751907,1.0,0.02494673846755302,0.0,1.0620339198885481e-05
2015-05-20,0.021051718539064863,1.0,0.0210770614556699,0.0,-2.5342916605036388e-05
2015-05-21,0.036815203246443357,1.0,0.03712329355412003,0.0,-0.00030809030767667175
2015-05-22,0.012384498134643668,1.0,0.012283911026420014,0.0,0.0001005871082236547
2015-05-25,0.02112180865791136,1.0,0.020903712800123597,0.0,0.00021809585778776087
2015-05-26,0.03645656964136713,1.0,0.03693115553764448,0.0,-0.0004745858962773495
2015-05-27,0.012558539786046223,1.0,0.012727179288380519,0.0,-0.00016863950233429522
2015-05-28,-0.058437309080109,1.0,-0.05806409382484745,0.0,-0.00037321525526155276
2015-05-29,0.012559579904932755,1.0,0.013108207187726761,0.0,-0.0005486272827940067
2015-06-01,0.049523608107712266,1.0,0.051643567400432744,0.0,-0.002119959292720481
2015-06-02,0.03888231574638819,1.0,0.04034740795611158,0.0,-0.0014650922097233956
2015-06-03,0.006587710223750538,1.0,0.0071101314506313296,0.0,-0.0005224212268807913
2015-06-04,-0.0018981853226922112,1.0,-0.0023338986713224985,0.0,0.0004357133486302873
2015-06-05,0.014590197730418863,1.0,0.013656731590112159,0.0,0.0009334661403067041
2015-06-08,-0.01511851320301618,1.0,-0.0177479377814454,0.0,0.0026294245784292186
2015-06-09,0.0015710092750403056,1.0,-0.0005482193115307621,0.0,0.0021192285865710677
2015-06-10,0.02305179729784977,1.0,0.02142529374303581,0.0,0.001626503554813961
2015-06-11,0.01855617340858867,1.0,0.017675593982738658,0.0,0.0008805794258500123
2015-06-12,-0.0003,0.0,0.0,0.0003,0.0
2015-06-15,0.0,0.0,-0.0,0.0,0.0
2015-06-16,0.0,0.0,-0.0,0.0,0.0
2015-06-17,0.0,0.0,0.0,0.0,0.0
2015-06-18,0.0,0.0,-0.0,0.0,0.0
2015-06-19,-0.0,0.0,-0.0,0.0,-0.0
2015-06-23,0.0,0.0,0.0,0.0,0.0
2015-06-24,0.0,0.0,0.0,0.0,0.0
2015-06-25,0.0,0.0,-0.0,0.0,0.0
2015-06-26,0.0,0.0,-0.0,0.0,0.0
2015-06-29,0.0,0.0,-0.0,0.0,0.0
2015-06-30,0.0,0.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,-0.0,0.0,0.0
2015-07-02,0.0,0.0,-0.0,0.0,0.0
2015-07-03,-0.0,0.0,-0.0,0.0,-0.0
2015-07-06,-0.0,0.0,-0.0,0.0,-0.0
2015-07-07,0.0,0.0,-0.0,0.0,0.0
2015-07-08,0.0,0.0,-0.0,0.0,0.0
2015-07-09,0.0,0.0,0.0,0.0,0.0
2015-07-10,0.0,0.0,0.0,0.0,0.0
2015-07-13,0.0,0.0,0.0,0.0,0.0
2015-07-14,0.0,0.0,0.0,0.0,0.0
2015-07-15,0.0,0.0,-0.0,0.0,0.0
2015-07-16,0.0,0.0,0.0,0.0,0.0
2015-07-17,0.0,0.0,0.0,0.0,0.0
2015-07-20,0.0,0.0,0.0,0.0,0.0
2015-07-21,0.0,0.0,0.0,0.0,0.0
2015-07-22,0.0,0.0,0.0,0.0,0.0
2015-07-23,0.0,0.0,0.0,0.0,0.0
2015-07-24,0.0,0.0,-0.0,0.0,0.0
2015-07-27,0.0,0.0,-0.0,0.0,0.0
2015-07-28,0.0,0.0,-0.0,0.0,0.0
2015-07-29,0.0,0.0,0.0,0.0,0.0
2015-07-30,0.0,0.0,-0.0,0.0,0.0
2015-07-31,0.0,0.0,-0.0,0.0,0.0
2015-08-03,0.0,0.0,-0.0,0.0,0.0
2015-08-04,0.0,0.0,0.0,0.0,0.0
2015-08-05,0.0,0.0,-0.0,0.0,0.0
2015-08-06,0.0,0.0,-0.0,0.0,0.0
2015-08-07,0.0,0.0,0.0,0.0,0.0
2015-08-10,0.0,0.0,0.0,0.0,0.0
2015-08-11,0.0,0.0,0.0,0.0,0.0
2015-08-12,0.0,0.0,-0.0,0.0,0.0
2015-08-13,0.0,0.0,0.0,0.0,0.0
2015-08-14,0.0,0.0,0.0,0.0,0.0
2015-08-17,0.0,0.0,0.0,0.0,0.0
2015-08-18,0.0,0.0,-0.0,0.0,0.0
2015-08-19,0.0,0.0,0.0,0.0,0.0
2015-08-20,0.0,0.0,-0.0,0.0,0.0
2015-08-21,0.0,0.0,-0.0,0.0,0.0
2015-08-24,0.0,0.0,-0.0,0.0,0.0
2015-08-25,0.0,0.0,-0.0,0.0,0.0
2015-08-26,0.0,0.0,-0.0,0.0,0.0
2015-08-27,0.0,0.0,0.0,0.0,0.0
2015-08-28,0.0,0.0,0.0,0.0,0.0
2015-08-31,0.0,0.0,-0.0,0.0,0.0
2015-09-01,0.0,0.0,-0.0,0.0,0.0
2015-09-02,0.0,0.0,-0.0,0.0,0.0
2015-09-07,0.0,0.0,0.0,0.0,0.0
2015-09-08,0.0,0.0,0.0,0.0,-0.0
2015-09-09,0.0,0.0,0.0,0.0,0.0
2015-09-10,0.0,0.0,-0.0,0.0,0.0
2015-09-11,0.0,0.0,0.0,0.0,0.0
2015-09-14,0.0,0.0,-0.0,0.0,0.0
2015-09-15,0.0,0.0,-0.0,0.0,0.0
2015-09-16,0.0,0.0,0.0,0.0,0.0
2015-09-17,0.0,0.0,-0.0,0.0,0.0
2015-09-18,0.0,0.0,0.0,0.0,0.0
2015-09-21,0.0,0.0,0.0,0.0,0.0
2015-09-22,0.0,0.0,0.0,0.0,0.0
2015-09-23,0.0,0.0,-0.0,0.0,0.0
2015-09-24,0.014818282586479737,1.0,0.013964951550048732,0.0003,0.001153331036431004
2015-09-25,-0.032706948081934535,1.0,-0.03457085749208033,0.0,0.0018639094101457981
2015-09-28,0.023663050912842116,1.0,0.022164054431222824,0.0,0.0014989964816192927
2015-09-29,-0.0155568092487239,1.0,-0.01691798124035304,0.0,0.0013611719916291406
2015-09-30,0.0036563647182940237,1.0,0.002090785354000313,0.0,0.001565579364293711
2015-10-08,0.04417477345930403,1.0,0.041584249637361625,0.0,0.0025905238219424104
2015-10-09,0.016398168908371733,1.0,0.015357862781779419,0.0,0.0010403061265923145
2015-10-12,0.04224480770253707,1.0,0.040134912543352885,0.0,0.002109895159184185
2015-10-13,0.017879696983352993,1.0,0.013737397875439372,0.0,0.004142299107913621
2015-10-14,-0.008034066732375606,1.0,-0.012426009841361552,0.0,0.004391943108985946
2015-10-15,0.031604476346606146,1.0,0.031260362384570306,0.0,0.00034411396203583766
2015-10-16,0.01698662856277887,1.0,0.016175609372075628,0.0,0.0008110191907032415
2015-10-19,0.0007571885804843509,1.0,-0.00043975592390926854,0.0,0.0011969445043936195
2015-10-20,0.01932159196715524,1.0,0.018274570134802604,0.0,0.0010470218323526382
2015-10-21,-0.06203618904217268,1.0,-0.06290151091301233,0.0,0.0008653218708396469
2015-10-22,0.04050922363724587,1.0,0.039409762343266985,0.0,0.0010994612939788841
2015-10-23,0.029523660919258107,1.0,0.028665599922440554,0.0,0.0008580609968175531
2015-10-26,0.009107032707119357,1.0,0.007773053738600488,0.0,0.0013339789685188693
2015-10-27,0.00900090722339075,1.0,0.007592971734273757,0.0,0.001407935489116992
2015-10-28,-0.022395972107045067,1.0,-0.024075277073942136,0.0,0.0016793049668970684
2015-10-29,0.010348009941267328,1.0,0.008790677209328579,0.0,0.0015573327319387484
2015-10-30,-0.0016087471501442666,1.0,-0.003116575871047411,0.0,0.0015078287209031446
2015-11-02,-0.022141057180504062,1.0,-0.023737764829284635,0.0,0.0015967076487805722
2015-11-03,-0.000638991565442738,1.0,-0.002310003198662758,0.0,0.0016710116332200198
2015-11-04,0.05274038723331566,1.0,0.05160410087498457,0.0,0.0011362863583310842
